Female,37,Advanced graduate or Ph.D.,England,both,metadata,2,2,2,4,5,3,0.0527024884627,0.0495490064389,4,5
Female,37,Advanced graduate or Ph.D.,England,both,metadata,2,2,3,3,4,3,0.0620054286038,0.0586271750531,4,5
Female,37,Advanced graduate or Ph.D.,England,both,metadata,1,1,1,1,1,5,0.25,0.0,4,5
Female,37,Advanced graduate or Ph.D.,England,both,metadata,1,2,3,3,4,2,0.0689912533015,0.0655471743738,4,5
Female,37,Advanced graduate or Ph.D.,England,both,both,2,1,4,1,2,4,0.125,0.113531036308,4,5
Female,37,Advanced graduate or Ph.D.,England,both,both,2,2,1,5,5,1,0.0296127556386,0.0279494090632,4,5
Male,36,Bachelor degree,England,both,both,2,2,1,5,5,1,0.5,0.0408639691416,3,2
Male,36,Bachelor degree,England,both,linked data,2,2,1,5,5,1,0.2,0.0,3,2
Male,36,Bachelor degree,England,both,metadata,2,2,1,5,5,1,0.333333333333333,0.455341801261,3,2
Male,36,Bachelor degree,England,both,linked data,1,1,3,1,1,5,0.4,0.0,3,2
Male,36,Bachelor degree,England,both,metadata,1,2,1,5,5,1,0.333333333333333,0.130352585494,3,2
Male,36,Bachelor degree,England,both,linked data,2,2,1,5,5,1,0.5,0.0,3,2
Male,36,Bachelor degree,England,both,both,1,2,1,5,5,1,0.136082763488,0.0471856471681,3,2
Male,36,Bachelor degree,England,both,both,2,2,1,5,5,1,0.5,0.0555232005396,3,2
Male,36,Bachelor degree,England,both,metadata,1,2,1,5,5,1,0.4,0.0957377759607,3,2
Male,36,Bachelor degree,England,both,linked data,2,2,1,5,5,1,0.5,0.0,3,2
Male,36,Bachelor degree,England,both,metadata,2,2,1,5,5,1,1.0,0.0918542728869,3,2
Male,36,Bachelor degree,England,both,metadata,1,1,4,1,1,4,0.2,0.0,3,2
Male,36,Bachelor degree,England,both,linked data,2,2,4,2,3,4,0.2,0.0,3,2
Male,36,Bachelor degree,England,both,linked data,1,1,4,1,1,5,0.4,0.0,3,2
Male,36,Bachelor degree,England,both,both,1,1,3,1,2,4,0.4,0.0,3,2
Male,36,Bachelor degree,England,both,metadata,2,2,2,4,1,3,0.2,0.0,3,2
Male,36,Bachelor degree,England,both,both,2,2,1,5,5,1,0.2,0.0895762464275,3,2
Male,36,Bachelor degree,England,both,metadata,2,2,2,3,2,3,0.2,0.0,3,2
Female,30,Bachelor degree,England,both,both,2,1,3,2,2,3,0.233965605499,0.0208333333333,4,2
Female,30,Bachelor degree,England,both,both,2,2,2,3,2,2,0.227062072616,0.0721687836487,4,2
Female,30,Bachelor degree,England,both,metadata,2,2,2,2,3,2,0.2,0.0435194139889,4,2
Female,30,Bachelor degree,England,both,metadata,1,1,2,2,2,4,0.2,0.0262431940541,4,2
Female,30,Bachelor degree,England,both,linked data,2,1,3,2,2,3,0.4,0.0,4,2
Female,30,Bachelor degree,England,both,both,2,2,2,4,4,1,0.0354054630345,0.0272772362795,4,2
Female,30,Bachelor degree,England,both,linked data,2,2,2,4,4,2,0.2,0.0,4,2
Female,30,Bachelor degree,England,both,linked data,1,2,3,4,3,3,0.245453880284,0.0,4,2
Female,30,Bachelor degree,England,both,metadata,1,2,1,5,5,1,0.370790811899,0.166666666667,4,2
Female,30,Bachelor degree,England,both,both,2,2,1,5,4,1,0.22724274868,0.0266500895445,4,2
Female,30,Bachelor degree,England,both,linked data,1,2,1,5,4,1,0.2,0.0,4,2
Female,30,Bachelor degree,England,both,metadata,1,1,3,2,2,3,0.2,0.153093108924,4,2
Female,30,Bachelor degree,England,both,linked data,2,2,2,4,4,2,0.25,0.0,4,2
Female,30,Bachelor degree,England,both,linked data,1,1,3,1,2,5,0.322879576312,0.0,4,2
Female,30,Bachelor degree,England,both,metadata,1,1,3,2,2,4,0.353553390593,0.0,4,2
Female,30,Bachelor degree,England,both,linked data,2,2,2,4,4,1,0.0,0.0,4,2
Female,30,Bachelor degree,England,both,metadata,1,2,1,5,5,1,0.2,0.0321412173267,4,2
Female,30,Bachelor degree,England,both,metadata,2,2,2,4,4,1,0.0695349490159,0.0402911482013,4,2
Female,40,High school graduate,England,both,linked data,2,2,2,4,5,1,0.0,0.0,7,7
Female,40,High school graduate,England,both,both,1,1,4,2,3,3,0.2,0.0940125049862,7,7
Female,40,High school graduate,England,both,linked data,2,1,4,2,4,3,0.4,0.0,7,7
Female,40,High school graduate,England,both,metadata,2,2,1,5,5,1,0.2,0.0,7,7
Female,40,High school graduate,England,both,metadata,2,2,2,4,4,3,0.4,0.0,7,7
Female,40,High school graduate,England,both,linked data,2,1,4,2,4,4,0.4,0.0,7,7
Female,40,High school graduate,England,both,linked data,2,2,3,3,4,3,0.4,0.0,7,7
Female,40,High school graduate,England,both,both,2,2,2,4,4,2,0.4,0.0756653679755,7,7
Female,40,High school graduate,England,both,linked data,2,2,2,4,4,2,0.4,0.0,7,7
Female,40,High school graduate,England,both,metadata,2,2,2,4,5,1,0.2,0.0,7,7
Female,40,High school graduate,England,both,linked data,1,1,5,1,2,5,0.2,0.0,7,7
Female,40,High school graduate,England,both,metadata,2,2,2,4,4,2,0.4,0.0987761547734,7,7
Female,40,High school graduate,England,both,linked data,2,2,2,4,4,2,0.4,0.0,7,7
Female,40,High school graduate,England,both,metadata,2,2,2,5,5,1,0.4,0.0,7,7
Female,40,High school graduate,England,both,linked data,2,2,2,5,5,1,0.2,0.0,7,7
Female,40,High school graduate,England,both,both,1,1,5,1,3,5,0.2,0.0,7,7
Female,40,High school graduate,England,both,linked data,1,2,2,4,4,3,0.2,0.0,7,7
Female,40,High school graduate,England,both,metadata,2,2,2,4,4,2,0.4,0.0,7,7
Female,42,High school graduate,Wales,both,metadata,2,2,2,4,4,2,0.444444444444,0.370790811899,6,3
Female,42,High school graduate,Wales,both,both,2,2,2,4,5,1,0.4,0.0,6,3
Female,42,High school graduate,Wales,both,metadata,2,1,4,2,2,4,0.2,0.0,6,3
Female,42,High school graduate,Wales,both,metadata,2,2,2,5,4,2,0.2,0.0,6,3
Female,42,High school graduate,Wales,both,metadata,2,1,4,2,2,4,0.472165526976,0.0,6,3
Female,42,High school graduate,Wales,both,linked data,1,1,5,1,2,4,0.4,0.0,6,3
Female,42,High school graduate,Wales,both,both,1,1,4,2,2,4,0.0785674201318,0.0,6,3
Female,42,High school graduate,Wales,both,linked data,1,1,4,2,2,4,0.136082763488,0.0,6,3
Female,42,High school graduate,Wales,both,linked data,2,1,5,1,1,5,0.4,0.0,6,3
Female,42,High school graduate,Wales,both,linked data,2,2,1,5,5,1,0.068041381744,0.0,6,3
Female,42,High school graduate,Wales,both,both,1,1,4,2,2,4,0.2,0.0,6,3
Female,42,High school graduate,Wales,both,metadata,1,1,5,1,1,5,0.4,0.0,6,3
Female,42,High school graduate,Wales,both,both,2,1,5,1,1,5,0.4,0.0,6,3
Female,42,High school graduate,Wales,both,both,1,1,5,1,1,5,0.4,0.0,6,3
Female,42,High school graduate,Wales,both,both,1,1,4,2,2,4,0.0851495594695,0.0586271750531,6,3
Female,42,High school graduate,Wales,both,both,1,1,4,2,4,4,0.0849694149151,0.0343865466074,6,3
Female,42,High school graduate,Wales,both,linked data,2,2,2,4,3,3,0.2,0.0,6,3
Female,42,High school graduate,Wales,both,metadata,1,2,1,5,5,1,0.35830498571,0.0,6,3
Female,59,High school graduate,Wales,both,metadata,1,1,2,2,2,4,0.375,0.0,6,6
Female,59,High school graduate,Wales,both,linked data,1,1,4,1,1,4,0.2,0.0,6,6
Female,59,High school graduate,Wales,both,linked data,1,1,5,1,1,5,0.4,0.0,6,6
Female,59,High school graduate,Wales,both,linked data,2,1,4,1,2,4,0.4,0.0,6,6
Female,59,High school graduate,Wales,both,both,2,2,2,4,4,2,0.0,0.0,6,6
Female,59,High school graduate,Wales,both,metadata,1,1,4,1,3,4,0.2,0.0,6,6
Female,59,High school graduate,Wales,both,metadata,2,1,4,1,2,4,0.2,0.103074011485,6,6
Female,59,High school graduate,Wales,both,both,2,1,4,1,3,4,0.4,0.117851130198,6,6
Female,59,High school graduate,Wales,both,linked data,1,1,3,2,4,3,0.2,0.0,6,6
Female,59,High school graduate,Wales,both,metadata,1,2,3,2,4,3,0.5,0.0,6,6
Female,59,High school graduate,Wales,both,both,2,2,2,4,4,2,0.0,0.0833333333333,6,6
Female,59,High school graduate,Wales,both,linked data,1,1,4,2,3,4,0.4,0.0,6,6
Female,59,High school graduate,Wales,both,metadata,2,2,3,2,4,3,0.077151674981,0.111332656863,6,6
Female,59,High school graduate,Wales,both,metadata,2,1,3,2,4,3,0.433012701892,0.0,6,6
Female,59,High school graduate,Wales,both,linked data,2,2,3,2,4,3,0.2,0.0,6,6
Female,59,High school graduate,Wales,both,linked data,1,1,3,2,4,3,0.2,0.0,6,6
Female,59,High school graduate,Wales,both,linked data,2,2,3,3,3,2,0.22360679775,0.0,6,6
Female,59,High school graduate,Wales,both,both,1,1,4,2,2,3,0.2,0.0,6,6
Male,32,High school graduate,England,likeOnly,both,1,1,1,1,1,4,0.2,-1.0,9,9
Male,32,High school graduate,England,likeOnly,both,1,1,1,1,1,4,0.4,-1.0,9,9
Male,32,High school graduate,England,likeOnly,both,2,1,1,1,1,3,0.0,-1.0,9,9
Male,32,High school graduate,England,likeOnly,linked data,1,1,1,1,1,4,0.2,-1.0,9,9
Male,32,High school graduate,England,likeOnly,linked data,1,1,1,1,1,4,0.4,-1.0,9,9
Male,32,High school graduate,England,likeOnly,both,1,1,4,1,2,4,0.4,-1.0,9,9
Male,32,High school graduate,England,likeOnly,metadata,1,1,4,2,3,4,0.2,-1.0,9,9
Male,32,High school graduate,England,likeOnly,metadata,1,1,4,2,3,4,0.374937694956,-1.0,9,9
Male,32,High school graduate,England,likeOnly,both,1,1,4,2,3,4,0.4,-1.0,9,9
Male,32,High school graduate,England,likeOnly,linked data,1,1,5,2,3,4,0.4,-1.0,9,9
Male,32,High school graduate,England,likeOnly,metadata,1,1,4,2,3,4,0.487979331149,-1.0,9,9
Male,32,High school graduate,England,likeOnly,metadata,1,1,4,2,3,4,0.487979331149,-1.0,9,9
Male,32,High school graduate,England,likeOnly,both,1,1,5,2,3,4,0.4,-1.0,9,9
Male,32,High school graduate,England,likeOnly,linked data,1,1,4,2,3,4,0.4,-1.0,9,9
Male,32,High school graduate,England,likeOnly,linked data,1,1,4,2,3,4,0.4,-1.0,9,9
Male,32,High school graduate,England,likeOnly,linked data,1,1,4,2,3,4,0.291806872688,-1.0,9,9
Male,32,High school graduate,England,likeOnly,metadata,1,1,4,2,3,4,0.445228459524,-1.0,9,9
Male,32,High school graduate,England,likeOnly,metadata,1,1,4,2,3,4,0.2,-1.0,9,9
Male,23,Bachelor degree,England,likeOnly,linked data,2,1,3,4,3,2,0.4,-1.0,2,3
Male,23,Bachelor degree,England,likeOnly,both,2,2,3,4,4,4,0.0452714476924,-1.0,2,3
Male,23,Bachelor degree,England,likeOnly,linked data,1,1,4,3,4,3,0.4,-1.0,2,3
Male,23,Bachelor degree,England,likeOnly,metadata,1,1,4,4,4,4,0.5,-1.0,2,3
Male,23,Bachelor degree,England,likeOnly,both,2,2,2,2,3,3,0.4,-1.0,2,3
Male,23,Bachelor degree,England,likeOnly,both,1,1,4,4,4,4,0.4,-1.0,2,3
Male,23,Bachelor degree,England,likeOnly,both,1,2,2,2,2,2,0.4,-1.0,2,3
Male,23,Bachelor degree,England,likeOnly,both,2,2,2,2,2,2,0.0,-1.0,2,3
Male,23,Bachelor degree,England,likeOnly,metadata,2,2,2,2,2,2,0.5,-1.0,2,3
Male,23,Bachelor degree,England,likeOnly,linked data,1,1,4,4,4,3,0.4,-1.0,2,3
Male,23,Bachelor degree,England,likeOnly,metadata,1,1,3,4,3,4,0.5,-1.0,2,3
Male,23,Bachelor degree,England,likeOnly,linked data,2,2,3,2,2,2,0.0457830057116,-1.0,2,3
Male,23,Bachelor degree,England,likeOnly,metadata,2,2,2,2,2,2,0.5,-1.0,2,3
Male,23,Bachelor degree,England,likeOnly,linked data,2,1,4,3,4,4,0.0,-1.0,2,3
Male,23,Bachelor degree,England,likeOnly,both,2,2,3,3,4,3,0.25,-1.0,2,3
Male,23,Bachelor degree,England,likeOnly,linked data,1,1,4,3,4,4,0.45,-1.0,2,3
Male,23,Bachelor degree,England,likeOnly,metadata,2,2,2,3,2,2,0.0,-1.0,2,3
Male,23,Bachelor degree,England,likeOnly,metadata,2,2,2,2,2,2,0.2,-1.0,2,3
Female,45,High school graduate,England,both,metadata,2,2,1,5,4,1,0.2,0.0833333333333,4,5
Female,45,High school graduate,England,both,both,2,2,3,3,3,2,0.4,0.0,4,5
Female,45,High school graduate,England,both,linked data,2,2,3,3,3,2,0.2,0.0,4,5
Female,45,High school graduate,England,both,metadata,1,2,3,3,2,3,0.2,0.0721687836487,4,5
Female,45,High school graduate,England,both,both,2,2,2,3,2,4,0.2,0.134364369641,4,5
Female,45,High school graduate,England,both,linked data,1,2,3,2,2,4,0.2,0.0,4,5
Female,45,High school graduate,England,both,metadata,2,1,4,3,2,4,0.4,0.0833333333333,4,5
Female,45,High school graduate,England,both,both,2,1,4,4,2,4,0.4,0.0926977029746,4,5
Female,45,High school graduate,England,both,both,1,1,4,2,1,5,0.2,0.0721687836487,4,5
Female,45,High school graduate,England,both,both,2,2,1,4,3,3,0.2,0.134364369641,4,5
Female,45,High school graduate,England,both,metadata,2,2,3,3,2,4,0.4,0.0721687836487,4,5
Female,45,High school graduate,England,both,both,2,2,2,4,2,4,0.4,0.0,4,5
Female,45,High school graduate,England,both,linked data,2,2,3,3,3,4,0.125,0.0,4,5
Female,45,High school graduate,England,both,both,1,1,5,1,2,5,0.4,0.0416666666667,4,5
Female,45,High school graduate,England,both,metadata,2,2,1,5,2,4,0.2,0.0883883476483,4,5
Female,45,High school graduate,England,both,metadata,2,2,3,3,2,4,0.4,0.155502116982,4,5
Female,45,High school graduate,England,both,linked data,1,2,4,2,2,4,0.4,0.0,4,5
Female,45,High school graduate,England,both,linked data,2,1,5,1,1,5,0.4,0.0,4,5
Male,56,Some college,England,both,both,2,1,4,2,3,4,0.4,0.0,6,8
Male,56,Some college,England,both,both,2,2,2,4,4,2,0.2,0.0,6,8
Male,56,Some college,England,both,both,1,1,4,2,2,4,0.4,0.0,6,8
Male,56,Some college,England,both,linked data,1,1,5,1,2,4,0.4,0.0,6,8
Male,56,Some college,England,both,linked data,2,1,4,2,3,4,0.4,0.0,6,8
Male,56,Some college,England,both,metadata,2,2,2,4,3,2,0.4,0.0,6,8
Male,56,Some college,England,both,both,2,1,4,2,2,4,0.4,0.0,6,8
Male,56,Some college,England,both,linked data,2,2,3,3,3,3,0.4,0.0,6,8
Male,56,Some college,England,both,linked data,1,1,4,2,3,4,0.2,0.0,6,8
Male,56,Some college,England,both,linked data,2,1,4,2,3,4,0.4,0.0,6,8
Male,56,Some college,England,both,both,2,2,1,5,4,2,0.0363213476652,0.0228217732294,6,8
Male,56,Some college,England,both,metadata,1,1,4,2,2,4,0.2,0.0,6,8
Male,56,Some college,England,both,linked data,2,1,5,2,2,4,0.0,0.0,6,8
Male,56,Some college,England,both,linked data,2,1,4,2,3,4,0.0,0.0,6,8
Male,56,Some college,England,both,both,1,1,4,2,3,4,0.2,0.0,6,8
Male,56,Some college,England,both,both,2,2,2,4,3,2,0.4,0.102062072616,6,8
Male,56,Some college,England,both,both,2,1,5,1,2,4,0.4,0.0,6,8
Male,56,Some college,England,both,metadata,2,1,5,2,3,4,0.4,0.0,6,8
Male,38,Bachelor degree,England,both,metadata,2,1,4,1,3,3,0.255893973707,0.205968419269,3,4
Male,38,Bachelor degree,England,both,both,1,1,5,1,2,4,0.2,0.0,3,4
Male,38,Bachelor degree,England,both,metadata,2,2,1,5,4,1,0.255893973707,0.0138708396429,3,4
Male,38,Bachelor degree,England,both,metadata,2,2,1,4,1,1,0.125920738411,0.0308166775681,3,4
Male,38,Bachelor degree,England,both,linked data,2,2,1,5,1,1,0.068041381744,0.0,3,4
Male,38,Bachelor degree,England,both,both,1,1,5,2,2,4,0.2,0.0,3,4
Male,38,Bachelor degree,England,both,linked data,1,1,5,1,5,5,0.4,0.0,3,4
Male,38,Bachelor degree,England,both,linked data,2,2,1,4,2,2,0.0953965092,0.0,3,4
Male,38,Bachelor degree,England,both,metadata,2,2,1,4,2,2,0.255893973707,0.026560635763,3,4
Male,38,Bachelor degree,England,both,linked data,2,2,1,4,3,3,0.4,0.0,3,4
Male,38,Bachelor degree,England,both,metadata,2,2,3,2,3,3,0.134113296423,0.0238704958013,3,4
Male,38,Bachelor degree,England,both,both,2,2,1,5,2,3,0.0681364114905,0.019641855033,3,4
Male,38,Bachelor degree,England,both,both,2,2,4,2,3,3,0.2,0.1235969373,3,4
Male,38,Bachelor degree,England,both,both,2,2,4,2,2,3,0.0693371927321,0.0215165741456,3,4
Male,38,Bachelor degree,England,both,metadata,2,2,1,4,3,3,0.2,0.0,3,4
Male,38,Bachelor degree,England,both,linked data,2,2,1,4,3,2,0.4,0.0,3,4
Male,38,Bachelor degree,England,both,metadata,2,2,2,4,3,3,0.122435944955,0.0377425678048,3,4
Male,38,Bachelor degree,England,both,linked data,1,1,5,1,2,5,0.4,0.0,3,4
Male,49,Master degree,England,both,linked data,2,1,4,2,3,3,0.051031036308,0.0,4,5
Male,49,Master degree,England,both,linked data,2,2,3,2,4,2,0.4,0.0,4,5
Male,49,Master degree,England,both,linked data,1,1,4,2,3,4,0.0,0.0,4,5
Male,49,Master degree,England,both,both,2,1,3,3,4,2,0.2,0.0,4,5
Male,49,Master degree,England,both,linked data,1,1,3,2,4,4,0.2,0.0,4,5
Male,49,Master degree,England,both,metadata,2,2,2,4,4,2,0.2,0.0,4,5
Male,49,Master degree,England,both,linked data,2,1,5,1,2,4,0.4,0.0,4,5
Male,49,Master degree,England,both,linked data,2,1,4,2,2,4,0.4,0.0,4,5
Male,49,Master degree,England,both,metadata,1,2,2,4,3,2,0.2,0.333333333333333,4,5
Male,49,Master degree,England,both,linked data,2,1,4,2,3,4,0.2,0.0,4,5
Male,49,Master degree,England,both,both,1,1,5,1,1,5,0.2,0.0,4,5
Male,49,Master degree,England,both,both,2,1,5,1,1,5,0.4,0.0,4,5
Male,49,Master degree,England,both,linked data,1,2,2,4,2,2,0.2,0.0,4,5
Male,49,Master degree,England,both,metadata,2,2,1,5,5,1,0.2,0.111803398874989,4,5
Male,49,Master degree,England,both,linked data,1,1,4,2,4,4,0.2,0.0,4,5
Male,49,Master degree,England,both,metadata,1,1,4,2,3,4,0.4,0.0,4,5
Male,49,Master degree,England,both,both,1,1,4,2,2,4,0.4,0.0,4,5
Male,49,Master degree,England,both,linked data,1,1,4,2,2,4,0.4,0.0,4,5
Female,33,Master degree,Wales,likeOnly,linked data,2,1,4,2,4,4,0.4,-1.0,5,7
Female,33,Master degree,Wales,likeOnly,metadata,2,2,1,5,5,1,0.5,-1.0,5,7
Female,33,Master degree,Wales,likeOnly,linked data,1,1,4,2,2,3,0.2,-1.0,5,7
Female,33,Master degree,Wales,likeOnly,metadata,2,2,3,3,3,3,0.0,-1.0,5,7
Female,33,Master degree,Wales,likeOnly,metadata,2,1,5,1,2,4,0.4,-1.0,5,7
Female,33,Master degree,Wales,likeOnly,metadata,2,2,3,3,3,3,0.408248290464,-1.0,5,7
Female,33,Master degree,Wales,likeOnly,both,2,2,3,3,3,3,0.2,-1.0,5,7
Female,33,Master degree,Wales,likeOnly,both,2,1,4,2,2,4,0.4,-1.0,5,7
Female,33,Master degree,Wales,likeOnly,both,2,2,3,3,3,3,0.4,-1.0,5,7
Female,33,Master degree,Wales,likeOnly,both,2,1,4,1,2,4,0.4,-1.0,5,7
Female,33,Master degree,Wales,likeOnly,metadata,2,1,3,3,3,3,0.2,-1.0,5,7
Female,33,Master degree,Wales,likeOnly,linked data,2,1,3,3,3,3,0.4,-1.0,5,7
Female,33,Master degree,Wales,likeOnly,linked data,2,2,3,3,3,3,0.4,-1.0,5,7
Female,33,Master degree,Wales,likeOnly,linked data,2,1,4,2,2,4,0.4,-1.0,5,7
Female,33,Master degree,Wales,likeOnly,both,2,2,3,3,3,3,0.0,-1.0,5,7
Female,33,Master degree,Wales,likeOnly,metadata,2,1,3,3,3,3,0.4,-1.0,5,7
Female,33,Master degree,Wales,likeOnly,linked data,2,1,4,2,2,4,0.2,-1.0,5,7
Female,33,Master degree,Wales,likeOnly,both,2,1,4,2,2,4,0.4,-1.0,5,7
Female,28,Some college,England,both,metadata,2,1,5,1,2,5,1.2,0.0,4,4
Female,28,Some college,England,both,metadata,2,1,4,2,2,4,0.2,0.047013877981,4,4
Female,28,Some college,England,both,linked data,1,2,3,4,5,2,0.2,0.0,4,4
Female,28,Some college,England,both,both,2,2,2,5,4,2,0.2,0.111111111111,4,4
Female,28,Some college,England,both,both,2,1,4,1,2,4,0.2,0.068041381744,4,4
Female,28,Some college,England,both,both,1,1,5,1,1,5,0.2,0.0445435403187,4,4
Female,28,Some college,England,both,linked data,2,1,4,2,2,4,0.4,0.0,4,4
Female,28,Some college,England,both,metadata,2,1,4,2,3,4,0.4,0.111111111111,4,4
Female,28,Some college,England,both,metadata,1,2,2,4,4,2,0.2,0.125,4,4
Female,28,Some college,England,both,metadata,2,1,4,2,2,4,0.4,0.090108574989,4,4
Female,28,Some college,England,both,linked data,2,2,1,5,4,2,0.0,0.0,4,4
Female,28,Some college,England,both,linked data,2,1,4,2,3,3,0.4,0.0,4,4
Female,28,Some college,England,both,metadata,1,1,4,2,2,4,1.2,0.0,4,4
Female,28,Some college,England,both,linked data,2,1,5,1,2,4,0.4,0.0,4,4
Female,28,Some college,England,both,metadata,2,2,1,5,5,1,0.408248290463863,0.222222222222,4,4
Female,28,Some college,England,both,metadata,2,1,3,3,4,3,0.2,0.0481125224325,4,4
Female,28,Some college,England,both,metadata,2,1,4,2,2,4,0.2,0.105409255339,4,4
Female,28,Some college,England,both,linked data,2,1,4,2,4,3,0.2,0.0,4,4
Female,40,Master degree,Northern Ireland,both,metadata,2,2,1,5,5,1,0.0,0.224870153092,3,4
Female,40,Master degree,Northern Ireland,both,metadata,2,2,1,5,5,1,0.5,0.227062072616,3,4
Female,40,Master degree,Northern Ireland,both,linked data,2,1,4,2,3,3,0.400445931434,0.0,3,4
Female,40,Master degree,Northern Ireland,both,linked data,1,1,3,2,3,3,0.7,0.0,3,4
Female,40,Master degree,Northern Ireland,both,linked data,2,2,2,4,4,2,0.271428571429,0.0,3,4
Female,40,Master degree,Northern Ireland,both,both,2,2,1,5,5,1,0.608248290464,0.0,3,4
Female,40,Master degree,Northern Ireland,both,both,1,2,3,3,2,4,0.2,0.0,3,4
Female,40,Master degree,Northern Ireland,both,metadata,2,1,4,2,3,4,0.4,0.0,3,4
Female,40,Master degree,Northern Ireland,both,both,2,2,1,5,5,1,0.0490290337845,0.013103560459,3,4
Female,40,Master degree,Northern Ireland,both,metadata,2,2,1,5,5,1,0.0,0.333333333333,3,4
Female,40,Master degree,Northern Ireland,both,metadata,2,2,3,3,3,3,0.4,0.0,3,4
Female,40,Master degree,Northern Ireland,both,linked data,2,2,1,5,5,1,0.0597614304667,0.0,3,4
Female,40,Master degree,Northern Ireland,both,metadata,2,1,3,2,4,3,1.0,0.0,3,4
Female,40,Master degree,Northern Ireland,both,metadata,2,1,4,2,4,3,0.338061701891407,0.0456435464588,3,4
Female,40,Master degree,Northern Ireland,both,both,2,2,2,4,4,2,0.608248290464,0.0,3,4
Female,40,Master degree,Northern Ireland,both,linked data,2,1,4,2,2,4,0.4,0.0,3,4
Female,40,Master degree,Northern Ireland,both,linked data,2,1,4,2,4,3,0.7,0.0,3,4
Female,40,Master degree,Northern Ireland,both,both,2,2,1,5,5,1,0.0845154254729,0.0228217732294,3,4
Female,47,High school graduate,Wales,both,linked data,2,1,3,2,4,4,0.2,0.0,3,3
Female,47,High school graduate,Wales,both,linked data,2,1,4,2,2,4,0.366666666667,0.0,3,3
Female,47,High school graduate,Wales,both,linked data,1,1,4,1,2,5,0.2,0.0,3,3
Female,47,High school graduate,Wales,both,linked data,2,1,4,1,2,4,0.2,0.0,3,3
Female,47,High school graduate,Wales,both,metadata,2,1,3,3,3,3,0.2,0.0,3,3
Female,47,High school graduate,Wales,both,metadata,1,1,4,2,2,5,0.2,0.0,3,3
Female,47,High school graduate,Wales,both,both,2,2,3,3,2,3,0.4,0.131445855766,3,3
Female,47,High school graduate,Wales,both,both,1,2,3,3,2,4,0.2,0.0,3,3
Female,47,High school graduate,Wales,both,metadata,2,2,2,4,4,2,0.0,0.143365496944,3,3
Female,47,High school graduate,Wales,both,metadata,2,2,2,4,4,1,0.333333333333333,0.262891711532,3,3
Female,47,High school graduate,Wales,both,linked data,1,1,4,1,2,5,0.2,0.0,3,3
